Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Amount,Class
108390.25162989704,-0.4468430171152961,-0.6037255242358205,-0.24569074353849263,-0.9921856556364379,-1.4974773989041945,0.29326822517982876,-0.3043094994956889,-0.8085336807515973,-0.1259148676686651,-0.6994531147333289,50.91455908800351,0.0
81047.50958325027,-1.0739508347759135,0.5392847404204832,0.32998721088765687,-0.009241759355481481,0.19408514652633285,2.9424000899953224,-0.9692541409376263,-1.2430611114648387,1.5988660780736503,3.587108913980387,18.39039981904992,0.0
29776.873743641634,-0.7615411925845659,2.145259115428169,-0.87538595063427,1.0644228280929344,-3.061903190898639,2.237715649806836,2.261929310140043,-1.9572125042658102,0.26165154130009716,2.0638087195031796,7.026844805486319,0.0
82174.35527772365,-1.5933604760149263,-1.5101888389899059,-1.6926844350765187,-1.3528665469015129,0.5880662124405611,1.895715242688785,0.7658705216824986,0.4841816091676123,0.1296117782093147,0.008578718564443876,7.479695092149344,0.0
78142.76929757689,-0.8272735951544707,1.3278549204749677,1.5940461019997187,-0.7541494817561396,2.558531716300111,2.105315444321583,0.25150580568968245,-2.6843088989079593,-0.4629030842423296,0.5962523607929376,84.61307896661636,0.0
109971.71906638125,0.5171624588884418,-1.483506657429019,-1.209415556967246,-0.25772975413880167,-2.6923449731347526,-1.7922558795483265,-0.49373005983705925,0.26504538964493063,-1.5787459368593704,0.9215476549162285,16.700202431692023,0.0
9985.800445032526,-1.2379379412462965,2.583941491056824,0.8763453103105966,1.4803727899247308,-0.10369724481741804,2.0869591218408114,-2.0083172339455007,-1.0821023715026974,-0.13697038350094468,-0.23770215496077607,15.115739961814171,0.0
89722.00583081944,-1.7787784938583049,-0.8066648337068216,-1.3491194798665993,0.8118994030641147,-1.085800437859787,1.5124638185747807,1.610676279705362,-1.737439370402476,-0.39616156265149727,-0.5499611303905756,34.34714555150764,0.0
110412.81019698357,3.4165333890463963,-0.0430561075505322,2.1585422815897672,1.482458590936056,0.7468830467089949,0.551446462768818,-2.522114368823743,-0.8106042656934447,-0.5707354711264917,-0.2744462614934057,8.938738629743947,0.0
7775.450709481331,0.4457400357123324,1.937621776098947,-1.4065150750873063,0.10120933415994468,-0.012766528645644974,0.08959575477415654,2.244673120060542,-1.176370247205305,1.5015970296894925,-1.3969638873111507,22.345913218116507,0.0
47441.304243148836,-1.6318395181638874,1.5533476016661147,1.5509637259449311,1.10317098709259,-0.7874472795596594,0.17608742724072426,4.508616638978404,-3.1620572300315306,0.8753381616437075,-0.9465449470591663,64.94999002176962,0.0
130559.2367402388,-0.11240635758558523,-0.7776029628821669,1.471964636164445,0.8454607557431659,-0.46798581541975415,0.7690563821092982,-0.2491477658856531,2.2432439289187935,-0.8326912302742469,1.1330332074000729,58.64829428737303,0.0
91182.6661631089,-0.986937191498267,-1.404747470074142,0.9334540161118097,0.014093617014463097,1.0409835933270044,-0.227558916929063,-0.09116499741834967,-1.769782371864621,-1.3776845311333918,0.629566672509652,56.24265653020182,0.0
97909.388738864,-0.3422270239323515,-1.6048637147493134,-0.9517936252472787,0.5163313677569253,0.27425423856815456,1.0585666462426384,1.5614455410366266,2.473776367734447,1.8917896872401005,1.577252284211935,129.9721166938241,0.0
69492.62278263758,-0.1761154505173042,-0.7700662312719736,-1.0770793679165866,1.451377077970743,-0.5981149776642251,-0.38284207347106347,0.7085822985855552,-0.2078246930457201,-0.9532527580554804,0.8562956207482075,36.2736646806837,0.0
104433.29044671245,-0.9506829686667005,-0.15335131482451805,-2.297670058638622,-0.6547288445826008,-1.4238215084701933,-0.35400517362202716,-0.38871227495835725,-2.296186715805625,-0.5112598799279021,1.5548438708715557,12.54678389639968,0.0
10063.49716574356,0.09868297297344378,2.564558850910996,1.4215951691011612,-0.9757267290709084,-0.9748896229601831,-0.2363000050978572,0.739857560167649,-0.0974277167773073,-1.0498040948256164,1.3068041242540753,37.06371204487348,0.0
116846.73151609814,0.6506674025347492,-4.03226944478334,0.9329077383247213,-1.0553448023943492,1.919924018237072,-2.006716023195131,6.804920922595166,0.29366627034838766,1.0661225702073596,-3.168629211768696,196.14807790754747,1.0
122333.38445396547,-2.275880790858158,-0.2029058110563966,-2.30750337035598,0.758335909048682,-1.417390111918654,-2.121390833284427,-0.714233092703874,2.3980174712070816,1.216015200062644,2.1817019848116606,24.19481273359875,0.0
142636.01398536304,0.8397176428961413,0.6446544328574657,1.395153392878902,0.0193231902912388,-0.22161227723079285,0.3963644901461134,-0.1266847519667203,-3.285618454008153,1.6543079193556158,0.6276345916940006,1.140346124319362,0.0
95282.55115814757,-2.281318112049779,0.6987326819057791,-3.2656781379267468,0.992294642327102,1.7765301399863214,-8.580087121438446,5.215272314396422,1.311783485635332,-1.9049891734192206,6.004006831032295,104.54925340802494,1.0
39099.87590455057,0.28717607393602884,-0.7799127561333108,-2.1042244298573807,-0.8011127990208062,-0.9671919492433512,0.4768657028601658,-0.16006899462571195,0.8251944625886436,-0.9910767990808305,-0.11556436415159946,48.78777756904085,0.0
80167.5336997445,-1.0244026594727793,-0.6220918220194902,-1.2190420872248322,1.4415546534361412,0.4125327281958015,0.790817158809904,2.355048565649922,-2.0100557745941754,-0.37816311708828637,-0.01439282085001926,381.46315905034135,0.0
166861.21531528386,0.36543003223473636,1.4092042309258481,2.179179200589089,-2.1381471746096254,-0.3608950323629889,1.7092821544958157,1.0511499353885525,-0.3373501288332021,-0.5307196238084319,-0.08317131664992289,57.983999444176874,0.0
85797.86496144852,-0.13989099831264695,1.6424543545441193,0.18129325140409758,-2.0167179083379527,-0.4788566394429921,0.5457763932697766,1.247628347932497,0.12910810720526678,2.215266146549059,0.19795834361551246,39.1566886758361,0.0
109993.54261942071,-0.4000901670613701,-3.132801858179311,7.494043436414062,-2.8558988595162855,1.7534407199137074,-6.794073553858015,0.6467664448513719,-0.6470002765952056,3.7150785965351867,2.0651750639467465,161.61935735408449,1.0
33952.94789003328,-1.2134458393887007,-0.6270136929501297,1.826868997587642,3.9850925241962374,-0.6991900542909012,-1.992637966610777,-0.5849000923337084,2.8096532877761637,1.4397668536201933,1.4593683632236714,202.65954222429534,0.0
144214.00535617245,1.3188958577498409,-1.9856931668952884,1.3345164601301573,-2.01956867794492,-1.0455964059663423,0.26756053938503477,0.8175075335200332,-1.2163671869811703,3.5826053999257783,-0.03815675695606789,22.00831620677247,0.0
114388.23366038049,-1.9325271288060621,-0.24709534313844483,1.7135781617200876,-3.315605531329407,-3.295304856122561,0.0665336715441407,2.5260624225717856,-2.15602247918333,0.9791837913387333,0.6902150568790153,16.414107425781836,0.0
155271.27248781224,2.7235161826204743,-1.0025514370968676,-0.9363579354506314,-1.5108868755578804,1.3536302495604626,-2.7678515327393294,-0.016869392698248133,-0.8668398373434265,-1.2308154030344425,-2.2055381345057223,119.57566219357729,0.0
5838.765283857364,1.493540631555543,-0.6303960467382429,0.3181976059396732,2.073876724989106,1.4347812398528226,1.1750531097266275,2.761774736682473,-0.8301155537455294,1.5833026004990942,-0.2968119877347681,24.9671892112575,0.0
46402.633048482545,1.5844327256191846,2.193795574037167,1.5008224885523065,0.9275949838249529,0.6544174435582234,-4.04950029979869,1.0145623174133347,-0.8458668747315845,2.4188654698039214,-1.7605694310224267,131.67354844983282,0.0
79890.36436096404,0.8755671297359249,2.9208851079964235,0.016333195849687454,-0.34892850743778897,-2.498609306048448,-0.009378661789964838,-1.0515993526435419,2.132566223710518,-2.951146037928373,-0.41020107422051455,24.63011814040646,0.0
85837.26435943412,0.1941325152229506,-1.0493740447459754,1.1848582453943122,-0.09218362126905139,-1.0881473886733293,3.2906053865713956,-0.3977534336368542,-2.169082780178134,-0.31586248506712383,-0.19411717680289697,19.09663600141826,0.0
145822.36226070454,-1.4114658919240755,0.6969299405177034,-0.3079224342759458,-0.06176378967062099,-0.29460785356239716,0.6401397172391592,0.7825556638679617,-1.7133033802429753,0.9649792755811579,0.031787552574105066,54.77719000817104,0.0
57993.27740482775,2.3435317640598443,0.9920099462134386,-0.6651212210882208,-0.5809711569678562,0.7979325663044958,-1.0730862314069425,-0.5342152002031055,-0.9545120475919552,1.3764087215641916,1.4659784367305537,9.063243914349563,0.0
96725.78213271251,-1.1326865976727776,0.1746779665610241,0.6986801731594807,0.5764163341741401,0.7973357980014406,0.6319751394176832,1.0866895973515096,-1.7564059668242007,3.2840574322296545,-1.7936250046800137,67.43085550691475,0.0
4397.372911713752,1.362033993804287,-0.5323820305488505,-0.8257396744681774,0.8829329040055846,2.1392539595499445,-2.891730271137163,0.7647804332664472,1.4905972305236657,0.35960345107476177,-0.4831830690441423,2.8101321679538014,0.0
68954.19011394694,-2.506998401452158,1.5305728112665193,0.6617007839790852,-1.1464571256386655,-1.3461303663362494,-0.2875873856994143,-2.37476585563539,-2.430282346093759,-2.44525494966196,0.18325933034427164,33.250196465346335,0.0
115044.23351785548,2.4271027217490593,-1.6799179058658193,0.5243204792468918,1.117938277019639,0.26189597665116493,-2.0987122870958546,0.4484728863535402,0.7328565130360205,1.694728677822348,-0.09462097385271939,62.79791496909433,0.0
95927.11835095097,0.5985071388657784,-1.4884045696919923,1.4500999805167611,0.42220670727422993,1.6077607628037247,-1.6492466663365843,0.4711183025418352,0.5450628922326247,0.038628955206702634,-1.6835776033174947,199.5529003811724,0.0
853.6287054659816,-1.5283049356001028,0.4492806291242407,0.304862810817663,2.020694651353862,-0.3273898296147544,2.2919888332428666,-1.4198267455428282,-1.363118919471996,0.8195279746168869,1.2758967630954385,72.76662166937874,0.0
146412.87762853334,1.6783684075607606,-1.3867693106234533,1.6671389352660702,-1.6100007549090292,-1.0510632469772336,-1.4669049071366551,2.083132999968747,-0.9654312526851172,1.518997795834629,-0.09910045323105623,198.77348691684088,0.0
26169.786190429746,-0.7130883633218134,3.0755949766672646,0.008440807866614924,0.07135559263339808,1.6279420834435943,0.948476945886796,-0.8698750002781431,1.968535976443607,-2.0592259077463724,0.2701958216011011,34.28122958036013,0.0
163823.60710417945,-1.2489108296082725,1.0101321106378698,-0.5791466772229178,2.835839858041594,-2.2224336520124455,0.8026265381025266,-0.3525033179970432,-1.4675053678825185,-0.6572522673942014,2.2516321076604164,14.867277902666808,0.0
920.0201306799038,1.522831337721458,0.6423815962752948,1.9550413543944862,-0.5822829714871217,-3.9595732499376344,1.1309424540093826,0.17656243248374592,0.7911450098996538,0.7983537826109213,0.5062265452295595,40.75024267449607,0.0
83665.0999578368,-0.3496157880762329,-1.0622730943485177,0.008736086884915442,1.8682018865087988,0.34789124571629226,-2.0235597778090586,-4.367228913874387,-0.7399964202683431,0.6089197017389412,-1.006376611443106,38.48562543236226,0.0
60060.3593884961,-0.8843684939041916,-1.3890932465235197,0.8498821585955405,-0.1336086531815885,-0.26353566433351516,-1.0818106012920654,-0.9552596735729741,0.48034384622715165,1.6814353104987243,-2.3477862368553772,77.44057203864404,0.0
30292.348439403588,0.26336112738873274,0.4452406628188205,0.12245555657932004,2.8517339642955672,1.3389919760059001,0.19688587619760126,-1.1889146932912058,-1.5110517694762347,0.34026565156147515,0.4223174421369409,152.84986406799936,0.0
40017.5408947391,0.6762185044976997,-1.2616820513405886,-0.8304921729281916,-1.980353123883951,3.197421569099416,-2.385253533847791,1.0407144187357869,-1.6601120889650127,-0.45707670506838494,0.4690336224767474,41.83106400401521,0.0
64733.05980745423,-0.21172450851420851,0.9891877866590324,0.1855146637206212,1.1625826091219928,0.14787350569690055,1.2123141863286573,2.200104348694703,-0.5627709316965792,-0.9759574258011744,-2.3325834579671327,70.80094956075627,0.0
144996.42795257288,0.5031319807205542,-0.7098167826755941,1.5688673840799783,0.12004663325684561,-0.4838578960547305,1.6932077050740795,2.1663983769015047,-0.9163906345541857,-1.7958127476375085,0.8628000230850501,49.73513731046065,0.0
86593.48430262017,-0.27731276579188685,3.199897022342783,0.0974225758305776,-2.3049946579276512,-1.1758886915583815,-0.07925165132105354,0.8824308857240155,2.9078786280351485,-2.9868688893387203,-0.5965696731643031,48.979918711250804,0.0
142114.58616987852,0.7855271120687468,2.1499232590802935,0.370369157745146,-0.6701793127331275,-0.8150559575674907,1.0017935069699022,-0.8617590222394,0.39616895090750615,0.5257136355224676,-1.579815574171263,51.24321964690807,0.0
52521.266117668725,2.9911856111016597,-1.6385044469265158,0.9453542980880733,-0.34858955248622603,-2.141120514351864,2.0996087186426626,1.0150968405188048,0.38640390843641437,-1.8445398544595553,2.077932238972277,5.055690451140424,0.0
138995.89876299468,-1.1553404746652132,0.05340295185755137,2.536456414727315,0.24011062103113695,0.19002195020110235,-0.1967628926566874,-0.06282796718329937,-0.13400358737347032,-0.8285977089068874,0.7094051196404962,63.82455731611883,0.0
52615.94532837645,-2.4466014377924683,-1.5666542952116693,0.6772576630670903,1.531689431599962,0.6500842329660651,-1.2065680724038834,0.13627493024370912,-1.67027909128137,-0.41751433102987295,1.6500956682106942,82.99817000084812,0.0
169921.28478197835,-1.0944868234411804,1.618244930610168,1.3331200823184082,0.1972979159067123,1.735042331997699,2.116429882365531,-1.293175536737436,1.2086579589676751,-0.8124735450209793,-0.5269936913438635,26.270071664862982,0.0
44007.08348955764,0.013840489493203352,-0.20565078358533329,0.6505742548145454,-0.7150430304518991,0.10118605602752923,0.11354935911603754,-2.6750132239544513,1.7496400624296629,-1.2568552958213046,-0.14063391136936243,12.634698498920912,0.0
44806.479932005706,0.30005068096849197,0.47964827022279233,-0.6623029937553343,0.41622079851606664,0.09650510844224353,1.2818037428065199,-0.991135805292652,-2.5937291225743895,0.5570903525344039,1.5371769535293298,10.249002526345608,0.0
20477.25335776059,-0.5495125157066365,1.8292994039223882,1.013134907761893,-1.2244382491188208,2.503464960685764,0.5242915949442634,1.1712323112142569,-1.8733670786643872,-0.22087683070317315,-0.5491851708164384,35.783971024932356,0.0
139391.7211630339,-1.8363375125333707,-0.7977334128468321,0.5094241246949403,2.6925539756799406,-1.4836868895236497,0.8890799659138264,-2.9974747119885756,-1.0976394627896084,-1.7267483089678417,1.1705604517553736,43.73806464060378,0.0
105235.04638977324,0.2550153284703145,1.8952695642497241,-0.7944688731027258,-0.5672523873869674,0.3632864905902946,0.3759136366066563,1.0926407506862077,0.22211947901875026,-2.6967654323086925,1.0229782834045156,31.67823574042648,0.0
